week,week_start,market,sku,true_demand,observed_shipments,on_hand_start,was_censored,lost_units
105,2025-09-01,ID,PAD-LIN,664,664,1199,0,0
106,2025-09-08,ID,PAD-LIN,1254,1236,1236,1,18
107,2025-09-15,ID,PAD-LIN,804,804,849,0,0
108,2025-09-22,ID,PAD-LIN,813,813,910,0,0
109,2025-09-29,ID,PAD-LIN,688,688,976,0,0
110,2025-10-06,ID,PAD-LIN,994,994,1173,0,0
111,2025-10-13,ID,PAD-LIN,964,964,1004,0,0
112,2025-10-20,ID,PAD-LIN,709,709,905,0,0
113,2025-10-27,ID,PAD-LIN,1030,1030,1035,0,0
114,2025-11-03,ID,PAD-LIN,749,749,929,0,0
115,2025-11-10,ID,PAD-LIN,1260,1043,1043,1,217
116,2025-11-17,ID,PAD-LIN,899,883,883,1,16
117,2025-11-24,ID,PAD-LIN,805,805,926,0,0
118,2025-12-01,ID,PAD-LIN,638,638,991,0,0
119,2025-12-08,ID,PAD-LIN,1578,1195,1195,1,383
120,2025-12-15,ID,PAD-LIN,868,868,880,0,0
121,2025-12-22,ID,PAD-LIN,921,889,889,1,32
122,2025-12-29,ID,PAD-LIN,808,808,897,0,0
123,2026-01-05,ID,PAD-LIN,791,791,1029,0,0
124,2026-01-12,ID,PAD-LIN,992,992,1077,0,0
125,2026-01-19,ID,PAD-LIN,1221,955,955,1,266
126,2026-01-26,ID,PAD-LIN,1470,887,887,1,583
127,2026-02-02,ID,PAD-LIN,1436,906,906,1,530
128,2026-02-09,ID,PAD-LIN,1408,935,935,1,473
129,2026-02-16,ID,PAD-LIN,879,879,921,0,0
130,2026-02-23,ID,PAD-LIN,847,847,944,0,0
131,2026-03-02,ID,PAD-LIN,739,739,988,0,0
132,2026-03-09,ID,PAD-LIN,909,909,1099,0,0
133,2026-03-16,ID,PAD-LIN,778,778,1034,0,0
134,2026-03-23,ID,PAD-LIN,871,871,1074,0,0
135,2026-03-30,ID,PAD-LIN,1237,1027,1027,1,210
136,2026-04-06,ID,PAD-LIN,847,847,897,0,0
137,2026-04-13,ID,PAD-LIN,803,803,930,0,0
138,2026-04-20,ID,PAD-LIN,811,811,1014,0,0
139,2026-04-27,ID,PAD-LIN,844,844,1075,0,0
140,2026-05-04,ID,PAD-LIN,832,832,1058,0,0
141,2026-05-11,ID,PAD-LIN,803,803,1048,0,0
142,2026-05-18,ID,PAD-LIN,798,798,1068,0,0
143,2026-05-25,ID,PAD-LIN,672,672,1089,0,0
144,2026-06-01,ID,PAD-LIN,772,772,1193,0,0
145,2026-06-08,ID,PAD-LIN,591,591,1182,0,0
146,2026-06-15,ID,PAD-LIN,586,586,1300,0,0
147,2026-06-22,ID,PAD-LIN,751,751,1369,0,0
148,2026-06-29,ID,PAD-LIN,760,760,1293,0,0
149,2026-07-06,ID,PAD-LIN,911,911,1205,0,0
150,2026-07-13,ID,PAD-LIN,845,845,1046,0,0
151,2026-07-20,ID,PAD-LIN,890,890,1018,0,0
152,2026-07-27,ID,PAD-LIN,774,774,979,0,0
153,2026-08-03,ID,PAD-LIN,848,848,1060,0,0
154,2026-08-10,ID,PAD-LIN,923,923,1051,0,0
155,2026-08-17,ID,PAD-LIN,877,877,987,0,0
0,2023-08-28,SG,DIA-NB,0,0,0,0,0
1,2023-09-04,SG,DIA-NB,0,0,0,0,0
2,2023-09-11,SG,DIA-NB,0,0,0,0,0
3,2023-09-18,SG,DIA-NB,0,0,0,0,0
4,2023-09-25,SG,DIA-NB,0,0,0,0,0
5,2023-10-02,SG,DIA-NB,0,0,0,0,0
6,2023-10-09,SG,DIA-NB,0,0,0,0,0
7,2023-10-16,SG,DIA-NB,0,0,0,0,0
8,2023-10-23,SG,DIA-NB,0,0,0,0,0
9,2023-10-30,SG,DIA-NB,0,0,0,0,0
10,2023-11-06,SG,DIA-NB,0,0,0,0,0
11,2023-11-13,SG,DIA-NB,0,0,0,0,0
12,2023-11-20,SG,DIA-NB,0,0,0,0,0
13,2023-11-27,SG,DIA-NB,0,0,0,0,0
14,2023-12-04,SG,DIA-NB,0,0,0,0,0
15,2023-12-11,SG,DIA-NB,0,0,0,0,0
16,2023-12-18,SG,DIA-NB,0,0,0,0,0
17,2023-12-25,SG,DIA-NB,0,0,0,0,0
18,2024-01-01,SG,DIA-NB,0,0,0,0,0
19,2024-01-08,SG,DIA-NB,0,0,0,0,0
20,2024-01-15,SG,DIA-NB,0,0,0,0,0
21,2024-01-22,SG,DIA-NB,0,0,0,0,0
22,2024-01-29,SG,DIA-NB,0,0,0,0,0
23,2024-02-05,SG,DIA-NB,0,0,0,0,0
24,2024-02-12,SG,DIA-NB,0,0,0,0,0
25,2024-02-19,SG,DIA-NB,0,0,0,0,0
26,2024-02-26,SG,DIA-NB,0,0,0,0,0
27,2024-03-04,SG,DIA-NB,0,0,0,0,0
28,2024-03-11,SG,DIA-NB,0,0,0,0,0
29,2024-03-18,SG,DIA-NB,0,0,0,0,0
30,2024-03-25,SG,DIA-NB,0,0,0,0,0
31,2024-04-01,SG,DIA-NB,0,0,0,0,0
32,2024-04-08,SG,DIA-NB,0,0,0,0,0
33,2024-04-15,SG,DIA-NB,0,0,0,0,0
34,2024-04-22,SG,DIA-NB,0,0,0,0,0
35,2024-04-29,SG,DIA-NB,0,0,0,0,0
36,2024-05-06,SG,DIA-NB,0,0,0,0,0
37,2024-05-13,SG,DIA-NB,0,0,0,0,0
38,2024-05-20,SG,DIA-NB,0,0,0,0,0
39,2024-05-27,SG,DIA-NB,0,0,0,0,0
40,2024-06-03,SG,DIA-NB,0,0,0,0,0
41,2024-06-10,SG,DIA-NB,0,0,0,0,0
42,2024-06-17,SG,DIA-NB,0,0,0,0,0
43,2024-06-24,SG,DIA-NB,0,0,0,0,0
44,2024-07-01,SG,DIA-NB,0,0,0,0,0
45,2024-07-08,SG,DIA-NB,0,0,0,0,0
46,2024-07-15,SG,DIA-NB,0,0,0,0,0
47,2024-07-22,SG,DIA-NB,0,0,0,0,0
48,2024-07-29,SG,DIA-NB,0,0,0,0,0
49,2024-08-05,SG,DIA-NB,0,0,0,0,0
50,2024-08-12,SG,DIA-NB,0,0,0,0,0
51,2024-08-19,SG,DIA-NB,0,0,0,0,0
52,2024-08-26,SG,DIA-NB,0,0,0,0,0
53,2024-09-02,SG,DIA-NB,0,0,0,0,0
54,2024-09-09,SG,DIA-NB,0,0,0,0,0
55,2024-09-16,SG,DIA-NB,0,0,0,0,0
56,2024-09-23,SG,DIA-NB,0,0,0,0,0
57,2024-09-30,SG,DIA-NB,0,0,0,0,0
58,2024-10-07,SG,DIA-NB,0,0,0,0,0
59,2024-10-14,SG,DIA-NB,0,0,0,0,0
60,2024-10-21,SG,DIA-NB,0,0,0,0,0
61,2024-10-28,SG,DIA-NB,0,0,0,0,0
62,2024-11-04,SG,DIA-NB,0,0,0,0,0
63,2024-11-11,SG,DIA-NB,0,0,0,0,0
64,2024-11-18,SG,DIA-NB,0,0,0,0,0
65,2024-11-25,SG,DIA-NB,0,0,0,0,0
66,2024-12-02,SG,DIA-NB,0,0,0,0,0
67,2024-12-09,SG,DIA-NB,0,0,0,0,0
68,2024-12-16,SG,DIA-NB,0,0,0,0,0
69,2024-12-23,SG,DIA-NB,0,0,0,0,0
70,2024-12-30,SG,DIA-NB,0,0,0,0,0
71,2025-01-06,SG,DIA-NB,0,0,0,0,0
72,2025-01-13,SG,DIA-NB,0,0,0,0,0
73,2025-01-20,SG,DIA-NB,0,0,0,0,0
74,2025-01-27,SG,DIA-NB,0,0,0,0,0
75,2025-02-03,SG,DIA-NB,0,0,0,0,0
76,2025-02-10,SG,DIA-NB,0,0,0,0,0
77,2025-02-17,SG,DIA-NB,0,0,0,0,0
78,2025-02-24,SG,DIA-NB,0,0,0,0,0
79,2025-03-03,SG,DIA-NB,0,0,0,0,0
80,2025-03-10,SG,DIA-NB,0,0,0,0,0
81,2025-03-17,SG,DIA-NB,0,0,0,0,0
82,2025-03-24,SG,DIA-NB,0,0,0,0,0
83,2025-03-31,SG,DIA-NB,0,0,0,0,0
84,2025-04-07,SG,DIA-NB,0,0,0,0,0
85,2025-04-14,SG,DIA-NB,0,0,0,0,0
86,2025-04-21,SG,DIA-NB,0,0,0,0,0
87,2025-04-28,SG,DIA-NB,0,0,0,0,0
88,2025-05-05,SG,DIA-NB,0,0,0,0,0
89,2025-05-12,SG,DIA-NB,0,0,0,0,0
90,2025-05-19,SG,DIA-NB,0,0,0,0,0
91,2025-05-26,SG,DIA-NB,0,0,0,0,0
92,2025-06-02,SG,DIA-NB,0,0,0,0,0
93,2025-06-09,SG,DIA-NB,0,0,0,0,0
94,2025-06-16,SG,DIA-NB,0,0,0,0,0
95,2025-06-23,SG,DIA-NB,0,0,0,0,0
96,2025-06-30,SG,DIA-NB,0,0,0,0,0
97,2025-07-07,SG,DIA-NB,0,0,0,0,0
98,2025-07-14,SG,DIA-NB,0,0,0,0,0
99,2025-07-21,SG,DIA-NB,0,0,0,0,0
100,2025-07-28,SG,DIA-NB,0,0,0,0,0
101,2025-08-04,SG,DIA-NB,0,0,0,0,0
102,2025-08-11,SG,DIA-NB,0,0,0,0,0
103,2025-08-18,SG,DIA-NB,0,0,0,0,0
104,2025-08-25,SG,DIA-NB,0,0,0,0,0
105,2025-09-01,SG,DIA-NB,0,0,0,0,0
106,2025-09-08,SG,DIA-NB,0,0,0,0,0
107,2025-09-15,SG,DIA-NB,0,0,0,0,0
108,2025-09-22,SG,DIA-NB,0,0,0,0,0
109,2025-09-29,SG,DIA-NB,0,0,0,0,0
110,2025-10-06,SG,DIA-NB,0,0,0,0,0
111,2025-10-13,SG,DIA-NB,0,0,0,0,0
112,2025-10-20,SG,DIA-NB,0,0,0,0,0
113,2025-10-27,SG,DIA-NB,0,0,0,0,0
114,2025-11-03,SG,DIA-NB,0,0,0,0,0
115,2025-11-10,SG,DIA-NB,0,0,0,0,0
116,2025-11-17,SG,DIA-NB,0,0,0,0,0
117,2025-11-24,SG,DIA-NB,0,0,0,0,0
118,2025-12-01,SG,DIA-NB,131,131,780,0,0
119,2025-12-08,SG,DIA-NB,268,268,681,0,0
120,2025-12-15,SG,DIA-NB,160,160,513,0,0
121,2025-12-22,SG,DIA-NB,177,177,493,0,0
122,2025-12-29,SG,DIA-NB,181,181,500,0,0
123,2026-01-05,SG,DIA-NB,216,216,515,0,0
124,2026-01-12,SG,DIA-NB,216,216,483,0,0
125,2026-01-19,SG,DIA-NB,287,287,464,0,0
126,2026-01-26,SG,DIA-NB,342,342,402,0,0
127,2026-02-02,SG,DIA-NB,326,326,326,0,0
128,2026-02-09,SG,DIA-NB,313,292,292,1,21
129,2026-02-16,SG,DIA-NB,356,312,312,1,44
130,2026-02-23,SG,DIA-NB,291,291,318,0,0
131,2026-03-02,SG,DIA-NB,254,254,332,0,0
132,2026-03-09,SG,DIA-NB,228,228,366,0,0
133,2026-03-16,SG,DIA-NB,329,329,409,0,0
134,2026-03-23,SG,DIA-NB,280,280,355,0,0
135,2026-03-30,SG,DIA-NB,230,230,348,0,0
136,2026-04-06,SG,DIA-NB,292,292,385,0,0
137,2026-04-13,SG,DIA-NB,211,211,376,0,0
138,2026-04-20,SG,DIA-NB,243,243,418,0,0
139,2026-04-27,SG,DIA-NB,246,246,419,0,0
140,2026-05-04,SG,DIA-NB,241,241,421,0,0
141,2026-05-11,SG,DIA-NB,217,217,415,0,0
142,2026-05-18,SG,DIA-NB,311,311,435,0,0
143,2026-05-25,SG,DIA-NB,389,378,378,1,11
144,2026-06-01,SG,DIA-NB,254,254,286,0,0
145,2026-06-08,SG,DIA-NB,243,243,322,0,0
146,2026-06-15,SG,DIA-NB,199,199,376,0,0
147,2026-06-22,SG,DIA-NB,227,227,445,0,0
148,2026-06-29,SG,DIA-NB,356,356,449,0,0
149,2026-07-06,SG,DIA-NB,267,267,349,0,0
150,2026-07-13,SG,DIA-NB,234,234,345,0,0
151,2026-07-20,SG,DIA-NB,254,254,382,0,0
152,2026-07-27,SG,DIA-NB,237,237,405,0,0
153,2026-08-03,SG,DIA-NB,264,264,416,0,0
154,2026-08-10,SG,DIA-NB,183,183,400,0,0
155,2026-08-17,SG,DIA-NB,270,270,451,0,0
0,2023-08-28,MY,DIA-NB,0,0,0,0,0
1,2023-09-04,MY,DIA-NB,0,0,0,0,0
2,2023-09-11,MY,DIA-NB,0,0,0,0,0
3,2023-09-18,MY,DIA-NB,0,0,0,0,0
4,2023-09-25,MY,DIA-NB,0,0,0,0,0
5,2023-10-02,MY,DIA-NB,0,0,0,0,0
6,2023-10-09,MY,DIA-NB,0,0,0,0,0
7,2023-10-16,MY,DIA-NB,0,0,0,0,0
8,2023-10-23,MY,DIA-NB,0,0,0,0,0
9,2023-10-30,MY,DIA-NB,0,0,0,0,0
10,2023-11-06,MY,DIA-NB,0,0,0,0,0
11,2023-11-13,MY,DIA-NB,0,0,0,0,0
12,2023-11-20,MY,DIA-NB,0,0,0,0,0
13,2023-11-27,MY,DIA-NB,0,0,0,0,0
14,2023-12-04,MY,DIA-NB,0,0,0,0,0
15,2023-12-11,MY,DIA-NB,0,0,0,0,0
16,2023-12-18,MY,DIA-NB,0,0,0,0,0
17,2023-12-25,MY,DIA-NB,0,0,0,0,0
18,2024-01-01,MY,DIA-NB,0,0,0,0,0
19,2024-01-08,MY,DIA-NB,0,0,0,0,0
20,2024-01-15,MY,DIA-NB,0,0,0,0,0
21,2024-01-22,MY,DIA-NB,0,0,0,0,0
22,2024-01-29,MY,DIA-NB,0,0,0,0,0
23,2024-02-05,MY,DIA-NB,0,0,0,0,0
24,2024-02-12,MY,DIA-NB,0,0,0,0,0
25,2024-02-19,MY,DIA-NB,0,0,0,0,0
26,2024-02-26,MY,DIA-NB,0,0,0,0,0
27,2024-03-04,MY,DIA-NB,0,0,0,0,0
28,2024-03-11,MY,DIA-NB,0,0,0,0,0
29,2024-03-18,MY,DIA-NB,0,0,0,0,0
30,2024-03-25,MY,DIA-NB,0,0,0,0,0
31,2024-04-01,MY,DIA-NB,0,0,0,0,0
32,2024-04-08,MY,DIA-NB,0,0,0,0,0
33,2024-04-15,MY,DIA-NB,0,0,0,0,0
34,2024-04-22,MY,DIA-NB,0,0,0,0,0
35,2024-04-29,MY,DIA-NB,0,0,0,0,0
36,2024-05-06,MY,DIA-NB,0,0,0,0,0
37,2024-05-13,MY,DIA-NB,0,0,0,0,0
38,2024-05-20,MY,DIA-NB,0,0,0,0,0
39,2024-05-27,MY,DIA-NB,0,0,0,0,0
40,2024-06-03,MY,DIA-NB,0,0,0,0,0
41,2024-06-10,MY,DIA-NB,0,0,0,0,0
42,2024-06-17,MY,DIA-NB,0,0,0,0,0
43,2024-06-24,MY,DIA-NB,0,0,0,0,0
44,2024-07-01,MY,DIA-NB,0,0,0,0,0
45,2024-07-08,MY,DIA-NB,0,0,0,0,0
46,2024-07-15,MY,DIA-NB,0,0,0,0,0
47,2024-07-22,MY,DIA-NB,0,0,0,0,0
48,2024-07-29,MY,DIA-NB,0,0,0,0,0
49,2024-08-05,MY,DIA-NB,0,0,0,0,0
50,2024-08-12,MY,DIA-NB,0,0,0,0,0
51,2024-08-19,MY,DIA-NB,0,0,0,0,0
52,2024-08-26,MY,DIA-NB,0,0,0,0,0
53,2024-09-02,MY,DIA-NB,0,0,0,0,0
54,2024-09-09,MY,DIA-NB,0,0,0,0,0
55,2024-09-16,MY,DIA-NB,0,0,0,0,0
56,2024-09-23,MY,DIA-NB,0,0,0,0,0
57,2024-09-30,MY,DIA-NB,0,0,0,0,0
58,2024-10-07,MY,DIA-NB,0,0,0,0,0
59,2024-10-14,MY,DIA-NB,0,0,0,0,0
60,2024-10-21,MY,DIA-NB,0,0,0,0,0
61,2024-10-28,MY,DIA-NB,0,0,0,0,0
62,2024-11-04,MY,DIA-NB,0,0,0,0,0
63,2024-11-11,MY,DIA-NB,0,0,0,0,0
64,2024-11-18,MY,DIA-NB,0,0,0,0,0
65,2024-11-25,MY,DIA-NB,0,0,0,0,0
66,2024-12-02,MY,DIA-NB,0,0,0,0,0
67,2024-12-09,MY,DIA-NB,0,0,0,0,0
68,2024-12-16,MY,DIA-NB,0,0,0,0,0
69,2024-12-23,MY,DIA-NB,0,0,0,0,0
70,2024-12-30,MY,DIA-NB,0,0,0,0,0
71,2025-01-06,MY,DIA-NB,0,0,0,0,0
72,2025-01-13,MY,DIA-NB,0,0,0,0,0
73,2025-01-20,MY,DIA-NB,0,0,0,0,0
74,2025-01-27,MY,DIA-NB,0,0,0,0,0
75,2025-02-03,MY,DIA-NB,0,0,0,0,0
76,2025-02-10,MY,DIA-NB,0,0,0,0,0
77,2025-02-17,MY,DIA-NB,0,0,0,0,0
78,2025-02-24,MY,DIA-NB,0,0,0,0,0
79,2025-03-03,MY,DIA-NB,0,0,0,0,0
80,2025-03-10,MY,DIA-NB,0,0,0,0,0
81,2025-03-17,MY,DIA-NB,0,0,0,0,0
82,2025-03-24,MY,DIA-NB,0,0,0,0,0
83,2025-03-31,MY,DIA-NB,0,0,0,0,0
84,2025-04-07,MY,DIA-NB,0,0,0,0,0
85,2025-04-14,MY,DIA-NB,0,0,0,0,0
86,2025-04-21,MY,DIA-NB,0,0,0,0,0
87,2025-04-28,MY,DIA-NB,0,0,0,0,0
88,2025-05-05,MY,DIA-NB,0,0,0,0,0
89,2025-05-12,MY,DIA-NB,0,0,0,0,0
90,2025-05-19,MY,DIA-NB,0,0,0,0,0
91,2025-05-26,MY,DIA-NB,0,0,0,0,0
92,2025-06-02,MY,DIA-NB,0,0,0,0,0
93,2025-06-09,MY,DIA-NB,0,0,0,0,0
94,2025-06-16,MY,DIA-NB,0,0,0,0,0
95,2025-06-23,MY,DIA-NB,0,0,0,0,0
96,2025-06-30,MY,DIA-NB,0,0,0,0,0
97,2025-07-07,MY,DIA-NB,0,0,0,0,0
98,2025-07-14,MY,DIA-NB,0,0,0,0,0
99,2025-07-21,MY,DIA-NB,0,0,0,0,0
100,2025-07-28,MY,DIA-NB,0,0,0,0,0
101,2025-08-04,MY,DIA-NB,0,0,0,0,0
102,2025-08-11,MY,DIA-NB,0,0,0,0,0
103,2025-08-18,MY,DIA-NB,0,0,0,0,0
104,2025-08-25,MY,DIA-NB,0,0,0,0,0
105,2025-09-01,MY,DIA-NB,0,0,0,0,0
106,2025-09-08,MY,DIA-NB,0,0,0,0,0
107,2025-09-15,MY,DIA-NB,0,0,0,0,0
108,2025-09-22,MY,DIA-NB,0,0,0,0,0
109,2025-09-29,MY,DIA-NB,0,0,0,0,0
110,2025-10-06,MY,DIA-NB,0,0,0,0,0
111,2025-10-13,MY,DIA-NB,0,0,0,0,0
112,2025-10-20,MY,DIA-NB,0,0,0,0,0
113,2025-10-27,MY,DIA-NB,0,0,0,0,0
114,2025-11-03,MY,DIA-NB,0,0,0,0,0
115,2025-11-10,MY,DIA-NB,0,0,0,0,0
116,2025-11-17,MY,DIA-NB,0,0,0,0,0
117,2025-11-24,MY,DIA-NB,0,0,0,0,0
118,2025-12-01,MY,DIA-NB,95,95,630,0,0
119,2025-12-08,MY,DIA-NB,202,202,558,0,0
120,2025-12-15,MY,DIA-NB,99,99,431,0,0
121,2025-12-22,MY,DIA-NB,141,141,431,0,0
122,2025-12-29,MY,DIA-NB,186,186,424,0,0
123,2026-01-05,MY,DIA-NB,211,211,395,0,0
124,2026-01-12,MY,DIA-NB,192,192,343,0,0
125,2026-01-19,MY,DIA-NB,269,269,334,0,0
126,2026-01-26,MY,DIA-NB,325,279,279,1,46
127,2026-02-02,MY,DIA-NB,521,238,238,1,283
128,2026-02-09,MY,DIA-NB,383,244,244,1,139
129,2026-02-16,MY,DIA-NB,236,236,258,0,0
130,2026-02-23,MY,DIA-NB,217,217,271,0,0
131,2026-03-02,MY,DIA-NB,240,240,288,0,0
132,2026-03-09,MY,DIA-NB,242,242,282,0,0
133,2026-03-16,MY,DIA-NB,263,263,274,0,0
134,2026-03-23,MY,DIA-NB,241,241,251,0,0
135,2026-03-30,MY,DIA-NB,232,232,257,0,0
136,2026-04-06,MY,DIA-NB,218,218,269,0,0
137,2026-04-13,MY,DIA-NB,234,234,290,0,0
138,2026-04-20,MY,DIA-NB,187,187,287,0,0
139,2026-04-27,MY,DIA-NB,257,257,318,0,0
140,2026-05-04,MY,DIA-NB,213,213,285,0,0
141,2026-05-11,MY,DIA-NB,236,236,295,0,0
142,2026-05-18,MY,DIA-NB,185,185,282,0,0
143,2026-05-25,MY,DIA-NB,225,225,320,0,0
144,2026-06-01,MY,DIA-NB,279,279,309,0,0
145,2026-06-08,MY,DIA-NB,196,196,262,0,0
146,2026-06-15,MY,DIA-NB,185,185,287,0,0
147,2026-06-22,MY,DIA-NB,181,181,323,0,0
148,2026-06-29,MY,DIA-NB,240,240,352,0,0
149,2026-07-06,MY,DIA-NB,228,228,313,0,0
150,2026-07-13,MY,DIA-NB,204,204,293,0,0
151,2026-07-20,MY,DIA-NB,207,207,303,0,0
152,2026-07-27,MY,DIA-NB,188,188,315,0,0
153,2026-08-03,MY,DIA-NB,165,165,334,0,0
154,2026-08-10,MY,DIA-NB,167,167,360,0,0
155,2026-08-17,MY,DIA-NB,197,197,375,0,0
0,2023-08-28,ID,DIA-NB,0,0,0,0,0
1,2023-09-04,ID,DIA-NB,0,0,0,0,0
2,2023-09-11,ID,DIA-NB,0,0,0,0,0
3,2023-09-18,ID,DIA-NB,0,0,0,0,0
4,2023-09-25,ID,DIA-NB,0,0,0,0,0
5,2023-10-02,ID,DIA-NB,0,0,0,0,0
6,2023-10-09,ID,DIA-NB,0,0,0,0,0
7,2023-10-16,ID,DIA-NB,0,0,0,0,0
8,2023-10-23,ID,DIA-NB,0,0,0,0,0
9,2023-10-30,ID,DIA-NB,0,0,0,0,0
10,2023-11-06,ID,DIA-NB,0,0,0,0,0
11,2023-11-13,ID,DIA-NB,0,0,0,0,0
12,2023-11-20,ID,DIA-NB,0,0,0,0,0
13,2023-11-27,ID,DIA-NB,0,0,0,0,0
14,2023-12-04,ID,DIA-NB,0,0,0,0,0
15,2023-12-11,ID,DIA-NB,0,0,0,0,0
16,2023-12-18,ID,DIA-NB,0,0,0,0,0
17,2023-12-25,ID,DIA-NB,0,0,0,0,0
18,2024-01-01,ID,DIA-NB,0,0,0,0,0
19,2024-01-08,ID,DIA-NB,0,0,0,0,0
20,2024-01-15,ID,DIA-NB,0,0,0,0,0
21,2024-01-22,ID,DIA-NB,0,0,0,0,0
22,2024-01-29,ID,DIA-NB,0,0,0,0,0
23,2024-02-05,ID,DIA-NB,0,0,0,0,0
24,2024-02-12,ID,DIA-NB,0,0,0,0,0
25,2024-02-19,ID,DIA-NB,0,0,0,0,0
26,2024-02-26,ID,DIA-NB,0,0,0,0,0
27,2024-03-04,ID,DIA-NB,0,0,0,0,0
28,2024-03-11,ID,DIA-NB,0,0,0,0,0
29,2024-03-18,ID,DIA-NB,0,0,0,0,0
30,2024-03-25,ID,DIA-NB,0,0,0,0,0
31,2024-04-01,ID,DIA-NB,0,0,0,0,0
32,2024-04-08,ID,DIA-NB,0,0,0,0,0
33,2024-04-15,ID,DIA-NB,0,0,0,0,0
34,2024-04-22,ID,DIA-NB,0,0,0,0,0
35,2024-04-29,ID,DIA-NB,0,0,0,0,0
36,2024-05-06,ID,DIA-NB,0,0,0,0,0
37,2024-05-13,ID,DIA-NB,0,0,0,0,0
38,2024-05-20,ID,DIA-NB,0,0,0,0,0
39,2024-05-27,ID,DIA-NB,0,0,0,0,0
40,2024-06-03,ID,DIA-NB,0,0,0,0,0
41,2024-06-10,ID,DIA-NB,0,0,0,0,0
42,2024-06-17,ID,DIA-NB,0,0,0,0,0
43,2024-06-24,ID,DIA-NB,0,0,0,0,0
44,2024-07-01,ID,DIA-NB,0,0,0,0,0
45,2024-07-08,ID,DIA-NB,0,0,0,0,0
46,2024-07-15,ID,DIA-NB,0,0,0,0,0
47,2024-07-22,ID,DIA-NB,0,0,0,0,0
48,2024-07-29,ID,DIA-NB,0,0,0,0,0
49,2024-08-05,ID,DIA-NB,0,0,0,0,0
50,2024-08-12,ID,DIA-NB,0,0,0,0,0
51,2024-08-19,ID,DIA-NB,0,0,0,0,0
52,2024-08-26,ID,DIA-NB,0,0,0,0,0
53,2024-09-02,ID,DIA-NB,0,0,0,0,0
54,2024-09-09,ID,DIA-NB,0,0,0,0,0
55,2024-09-16,ID,DIA-NB,0,0,0,0,0
56,2024-09-23,ID,DIA-NB,0,0,0,0,0
57,2024-09-30,ID,DIA-NB,0,0,0,0,0
58,2024-10-07,ID,DIA-NB,0,0,0,0,0
59,2024-10-14,ID,DIA-NB,0,0,0,0,0
60,2024-10-21,ID,DIA-NB,0,0,0,0,0
61,2024-10-28,ID,DIA-NB,0,0,0,0,0
62,2024-11-04,ID,DIA-NB,0,0,0,0,0
63,2024-11-11,ID,DIA-NB,0,0,0,0,0
64,2024-11-18,ID,DIA-NB,0,0,0,0,0
65,2024-11-25,ID,DIA-NB,0,0,0,0,0
66,2024-12-02,ID,DIA-NB,0,0,0,0,0
67,2024-12-09,ID,DIA-NB,0,0,0,0,0
68,2024-12-16,ID,DIA-NB,0,0,0,0,0
69,2024-12-23,ID,DIA-NB,0,0,0,0,0
70,2024-12-30,ID,DIA-NB,0,0,0,0,0
71,2025-01-06,ID,DIA-NB,0,0,0,0,0
72,2025-01-13,ID,DIA-NB,0,0,0,0,0
73,2025-01-20,ID,DIA-NB,0,0,0,0,0
74,2025-01-27,ID,DIA-NB,0,0,0,0,0
75,2025-02-03,ID,DIA-NB,0,0,0,0,0
76,2025-02-10,ID,DIA-NB,0,0,0,0,0
77,2025-02-17,ID,DIA-NB,0,0,0,0,0
78,2025-02-24,ID,DIA-NB,0,0,0,0,0
79,2025-03-03,ID,DIA-NB,0,0,0,0,0
80,2025-03-10,ID,DIA-NB,0,0,0,0,0
81,2025-03-17,ID,DIA-NB,0,0,0,0,0
82,2025-03-24,ID,DIA-NB,0,0,0,0,0
83,2025-03-31,ID,DIA-NB,0,0,0,0,0
84,2025-04-07,ID,DIA-NB,0,0,0,0,0
85,2025-04-14,ID,DIA-NB,0,0,0,0,0
86,2025-04-21,ID,DIA-NB,0,0,0,0,0
87,2025-04-28,ID,DIA-NB,0,0,0,0,0
88,2025-05-05,ID,DIA-NB,0,0,0,0,0
89,2025-05-12,ID,DIA-NB,0,0,0,0,0
90,2025-05-19,ID,DIA-NB,0,0,0,0,0
91,2025-05-26,ID,DIA-NB,0,0,0,0,0
92,2025-06-02,ID,DIA-NB,0,0,0,0,0
93,2025-06-09,ID,DIA-NB,0,0,0,0,0
94,2025-06-16,ID,DIA-NB,0,0,0,0,0
95,2025-06-23,ID,DIA-NB,0,0,0,0,0
96,2025-06-30,ID,DIA-NB,0,0,0,0,0
97,2025-07-07,ID,DIA-NB,0,0,0,0,0
98,2025-07-14,ID,DIA-NB,0,0,0,0,0
99,2025-07-21,ID,DIA-NB,0,0,0,0,0
100,2025-07-28,ID,DIA-NB,0,0,0,0,0
101,2025-08-04,ID,DIA-NB,0,0,0,0,0
102,2025-08-11,ID,DIA-NB,0,0,0,0,0
103,2025-08-18,ID,DIA-NB,0,0,0,0,0
104,2025-08-25,ID,DIA-NB,0,0,0,0,0
105,2025-09-01,ID,DIA-NB,0,0,0,0,0
106,2025-09-08,ID,DIA-NB,0,0,0,0,0
107,2025-09-15,ID,DIA-NB,0,0,0,0,0
108,2025-09-22,ID,DIA-NB,0,0,0,0,0
109,2025-09-29,ID,DIA-NB,0,0,0,0,0
110,2025-10-06,ID,DIA-NB,0,0,0,0,0
111,2025-10-13,ID,DIA-NB,0,0,0,0,0
112,2025-10-20,ID,DIA-NB,0,0,0,0,0
113,2025-10-27,ID,DIA-NB,0,0,0,0,0
114,2025-11-03,ID,DIA-NB,0,0,0,0,0
